job_id,support_id,weight,item,sampled_option_index,sampled_first_token,sampled_token_probability,code_0_probability_raw,code_1_probability_raw,code_0_probability_conditional,both_codes_observed,sampled_lower_probability_code,original_elicited_probability_0
pew_w154_diff1_uniform_n96_070,70,2.2319219411263732e-05,hobbies,0,0,1.0,1.0,2.2562839134833124e-18,1.0,True,False,0.86
pew_w154_diff1_uniform_n96_037,37,2.1307278442245085e-05,hobbies,0,0,1.0,1.0,8.785425663361389e-18,1.0,True,False,0.86
pew_w154_diff1_uniform_n96_073,73,1.839446667671878e-05,hobbies,0,0,1.0,1.0,,1.0,False,False,0.92
pew_w154_diff1_uniform_n96_049,49,1.6776052305337755e-05,hobbies,1,1,1.0,,1.0,0.0,False,False,0.12
pew_w154_diff1_uniform_n96_005,5,1.3649089823188703e-05,hobbies,0,0,1.0,1.0,3.898509006033903e-18,1.0,True,False,0.92
pew_w154_diff1_uniform_n96_050,50,1.28418506897585e-05,hobbies,1,1,1.0,,1.0,0.0,False,False,0.14
pew_w154_diff1_uniform_n96_018,18,1.2631203523166466e-05,hobbies,1,1,1.0,,1.0,0.0,False,False,0.12
pew_w154_diff1_uniform_n96_082,82,1.2362177969134936e-05,hobbies,1,1,1.0,,1.0,0.0,False,False,0.08
pew_w154_diff1_uniform_n96_010,10,1.115381267586744e-05,hobbies,0,0,1.0,1.0,7.813919338525522e-18,1.0,True,False,0.91
pew_w154_diff1_uniform_n96_006,6,9.753722120068224e-06,hobbies,0,0,1.0,1.0,1.382141462614277e-17,1.0,True,False,0.88
pew_w154_diff1_uniform_n96_081,81,6.474580971466486e-06,hobbies,1,1,1.0,,1.0,0.0,False,False,0.08
pew_w154_diff1_uniform_n96_017,17,5.529036916642896e-06,hobbies,1,1,1.0,,1.0,0.0,False,False,0.08
pew_w154_diff1_uniform_n96_002,2,2.297450369165516e-06,hobbies,0,0,1.0,1.0,2.3097901445524628e-18,1.0,True,False,0.88
pew_w154_diff1_uniform_n96_066,66,1.1246322845183691e-06,hobbies,0,0,1.0,1.0,5.716785511393677e-18,1.0,True,False,0.88
pew_w154_diff1_uniform_n96_033,33,1.045649442903299e-06,hobbies,0,0,1.0,1.0,,1.0,False,False,0.92
pew_w154_diff1_uniform_n96_065,65,7.097655719549011e-07,hobbies,0,0,1.0,1.0,,1.0,False,False,0.93
pew_w154_diff1_uniform_n96_034,34,5.937043834131191e-07,hobbies,0,0,1.0,1.0,7.797508556880192e-19,1.0,True,False,0.9
pew_w154_diff1_uniform_n96_001,1,5.392780439885652e-07,hobbies,0,0,1.0,1.0,1.3472886613233694e-18,1.0,True,False,0.94
pew_w154_diff1_uniform_n96_095,95,0.101779996682103,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.05
pew_w154_diff1_uniform_n96_031,31,0.088167945396506,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.04
pew_w154_diff1_uniform_n96_063,63,0.0759309672984288,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.04
pew_w154_diff1_uniform_n96_096,96,0.0691542375736115,physical_abilities,1,1,1.0,2.886692802660645e-16,1.0,2.8866928026606444e-16,True,False,0.02
pew_w154_diff1_uniform_n96_064,64,0.0681844328529047,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.02
pew_w154_diff1_uniform_n96_032,32,0.0495090867146367,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.03
pew_w154_diff1_uniform_n96_015,15,0.0338464551885426,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.08
pew_w154_diff1_uniform_n96_047,47,0.0321448003630649,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.08
pew_w154_diff1_uniform_n96_079,79,0.0302408941751202,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.08
pew_w154_diff1_uniform_n96_060,60,0.0264616432810531,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.04
pew_w154_diff1_uniform_n96_048,48,0.0251677917071135,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.08
pew_w154_diff1_uniform_n96_016,16,0.0207836823703215,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.07
pew_w154_diff1_uniform_n96_080,80,0.0196765825424098,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.06
pew_w154_diff1_uniform_n96_027,27,0.0192173996728194,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.06
pew_w154_diff1_uniform_n96_028,28,0.0188153740264634,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.06
pew_w154_diff1_uniform_n96_043,43,0.0187801428207103,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.08
pew_w154_diff1_uniform_n96_055,55,0.014395222230593,physical_abilities,0,0,1.0,1.0,,1.0,False,False,0.78
pew_w154_diff1_uniform_n96_087,87,0.0133646556052807,physical_abilities,0,0,1.0,1.0,9.93428362175249e-19,1.0,True,False,0.84
pew_w154_diff1_uniform_n96_023,23,0.0115847666722954,physical_abilities,0,0,1.0,1.0,,1.0,False,False,0.78
pew_w154_diff1_uniform_n96_092,92,0.011328203034038,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.08
pew_w154_diff1_uniform_n96_059,59,0.0111531188915796,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.08
pew_w154_diff1_uniform_n96_011,11,0.0111352775300837,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.1
pew_w154_diff1_uniform_n96_056,56,0.0111308618884015,physical_abilities,0,0,1.0,1.0,4.522349564278006e-18,1.0,True,False,0.88
pew_w154_diff1_uniform_n96_091,91,0.0106699792171772,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.1
pew_w154_diff1_uniform_n96_044,44,0.008850369560381,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.08
pew_w154_diff1_uniform_n96_012,12,0.0087307126454244,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.08
pew_w154_diff1_uniform_n96_019,19,0.0081571308820804,physical_abilities,0,0,1.0,1.0,,1.0,False,False,0.82
pew_w154_diff1_uniform_n96_076,76,0.0074029290592638,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.08
pew_w154_diff1_uniform_n96_088,88,0.0073862926575153,physical_abilities,0,0,1.0,1.0,5.2760582053208365e-19,1.0,True,False,0.82
pew_w154_diff1_uniform_n96_039,39,0.0061570582094718,physical_abilities,0,0,1.0,1.0,3.215494669765932e-13,0.9999999999996785,True,False,0.68
pew_w154_diff1_uniform_n96_083,83,0.0060543409387863,physical_abilities,0,0,1.0,1.0,1.5751400262681692e-18,1.0,True,False,0.9
pew_w154_diff1_uniform_n96_008,8,0.0058918577894763,physical_abilities,0,0,1.0,1.0,1.9421126879000225e-15,0.999999999999998,True,False,0.78
pew_w154_diff1_uniform_n96_071,71,0.0056991318413578,physical_abilities,0,0,1.0,1.0,1.1965009171707193e-15,0.9999999999999989,True,False,0.72
pew_w154_diff1_uniform_n96_024,24,0.0054992774236426,physical_abilities,0,0,1.0,1.0,6.072705770104273e-19,1.0,True,False,0.76
pew_w154_diff1_uniform_n96_007,7,0.0054886115649582,physical_abilities,0,0,1.0,1.0,1.6969991543047436e-16,0.9999999999999998,True,False,0.72
pew_w154_diff1_uniform_n96_051,51,0.005487607358273,physical_abilities,0,0,1.0,1.0,6.003748840687272e-17,1.0,True,False,0.82
pew_w154_diff1_uniform_repair_r1_156,156,0.0054100390412683,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.27
pew_w154_diff1_uniform_n96_084,84,0.0050222466151663,physical_abilities,0,0,1.0,1.0,4.3924364841170897e-17,1.0,True,False,0.82
pew_w154_diff1_uniform_n96_040,40,0.0047330916148842,physical_abilities,0,0,1.0,1.0,4.302284307421245e-12,0.9999999999956977,True,False,0.74
pew_w154_diff1_uniform_n96_072,72,0.0046161984956349,physical_abilities,0,0,1.0,1.0,2.403236335046039e-14,0.999999999999976,True,False,0.62
pew_w154_diff1_uniform_n96_003,3,0.0046073054481784,physical_abilities,0,0,1.0,1.0,6.949843726254012e-18,1.0,True,False,0.86
pew_w154_diff1_uniform_n96_020,20,0.0044265090362231,physical_abilities,0,0,1.0,1.0,1.7709775351706372e-18,1.0,True,False,0.86
pew_w154_diff1_uniform_n96_035,35,0.0043118268794046,physical_abilities,0,0,1.0,1.0,1.7656539221911676e-12,0.9999999999982343,True,False,0.78
pew_w154_diff1_uniform_n96_075,75,0.0042496392574908,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.25
pew_w154_diff1_uniform_n96_067,67,0.0041504933360101,physical_abilities,0,0,1.0,1.0,1.9229519665561329e-16,0.9999999999999998,True,False,0.84
pew_w154_diff1_uniform_repair_r1_106,106,0.0039660347661809,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.22
pew_w154_diff1_uniform_repair_r2_186,186,0.0036943788349847,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.22
pew_w154_diff1_uniform_repair_r1_140,140,0.0036802992924425,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.22
pew_w154_diff1_uniform_repair_r2_163,163,0.0035390805918999,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.25
pew_w154_diff1_uniform_n96_052,52,0.0034733692693645,physical_abilities,0,0,1.0,1.0,1.3900561943186777e-18,1.0,True,False,0.82
pew_w154_diff1_uniform_repair_r2_176,176,0.0032129114947282,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.25
pew_w154_diff1_uniform_repair_r1_125,125,0.003208154294005,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.24
pew_w154_diff1_uniform_repair_r1_133,133,0.0028989105631291,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.28
pew_w154_diff1_uniform_repair_r1_101,101,0.0022275733773543,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.25
pew_w154_diff1_uniform_repair_r1_159,159,0.0021193647012399,physical_abilities,0,0,1.0,1.0,4.5674112617763464e-17,1.0,True,False,0.57
pew_w154_diff1_uniform_repair_r1_134,134,0.0020838573844297,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.31
pew_w154_diff1_uniform_repair_r2_191,191,0.0020359978056349,physical_abilities,0,0,1.0,1.0,7.298702414371882e-17,1.0,True,False,0.61
pew_w154_diff1_uniform_repair_r2_171,171,0.0019123490434465,physical_abilities,0,0,1.0,1.0,2.7894680928689246e-10,0.9999999997210531,True,False,0.56
pew_w154_diff1_uniform_repair_r1_100,100,0.0018853317938583,physical_abilities,0,0,1.0,1.0,1.6706896210142114e-16,0.9999999999999998,True,False,0.58
pew_w154_diff1_uniform_repair_r2_206,206,0.0018505883753244,physical_abilities,0,0,1.0,1.0,4.2330551409661847e-16,0.9999999999999996,True,False,0.58
pew_w154_diff1_uniform_repair_r1_122,122,0.0018264075391009,physical_abilities,0,0,1.0,1.0,3.282873723059376e-18,1.0,True,False,0.61
pew_w154_diff1_uniform_repair_r2_177,177,0.0017587903621675,physical_abilities,0,0,1.0,1.0,3.9729775927959076e-09,0.9999999960270225,True,False,0.57
pew_w154_diff1_uniform_repair_r2_201,201,0.0016596225731553,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.25
pew_w154_diff1_uniform_repair_r2_200,200,0.0015963799911749,physical_abilities,0,0,0.9999851444466235,0.9999851444466235,1.4738974314670568e-05,0.999985261023967,True,False,0.58
pew_w154_diff1_uniform_repair_r1_145,145,0.0015875702703089,physical_abilities,0,0,1.0,1.0,1.8531768728575394e-15,0.9999999999999982,True,False,0.61
pew_w154_diff1_uniform_repair_r1_136,136,0.0015299211252554,physical_abilities,0,0,1.0,1.0,3.374885804015305e-16,0.9999999999999996,True,False,0.58
pew_w154_diff1_uniform_repair_r2_193,193,0.0015297238283254,physical_abilities,0,0,1.0,1.0,3.4085139172406173e-15,0.9999999999999967,True,False,0.58
pew_w154_diff1_uniform_repair_r1_131,131,0.0015054152883513,physical_abilities,0,0,0.999880371473568,0.999880371473568,0.00011959862546401843,0.9998804013709598,True,False,0.58
pew_w154_diff1_uniform_repair_r1_137,137,0.0014754801662943,physical_abilities,0,0,1.0,1.0,1.1206297868374033e-09,0.9999999988793702,True,False,0.57
pew_w154_diff1_uniform_repair_r1_149,149,0.0014694082145632,physical_abilities,0,0,1.0,1.0,5.205192441911201e-18,1.0,True,False,0.62
pew_w154_diff1_uniform_repair_r1_151,151,0.0014633930484179,physical_abilities,0,0,1.0,1.0,4.215293300184553e-18,1.0,True,False,0.61
pew_w154_diff1_uniform_repair_r1_121,121,0.0014612585808613,physical_abilities,0,0,1.0,1.0,,1.0,False,False,0.62
pew_w154_diff1_uniform_repair_r1_099,99,0.0014581478881164,physical_abilities,0,0,1.0,1.0,1.463778514125909e-12,0.9999999999985363,True,False,0.58
pew_w154_diff1_uniform_repair_r2_195,195,0.00137436203964,physical_abilities,0,0,0.999996587894339,0.999996587894339,3.3931433826079293e-06,0.999996606856553,True,False,0.56
pew_w154_diff1_uniform_repair_r2_192,192,0.0013693756223403,physical_abilities,1,1,0.766293615051964,0.23370636229413894,0.766293615051964,0.23370636758849891,True,False,0.59
pew_w154_diff1_uniform_repair_r1_128,128,0.0013168141245853,physical_abilities,0,0,0.9999096924982707,0.9999096924982707,9.028036174861137e-05,0.9999097196358011,True,False,0.57
pew_w154_diff1_uniform_repair_r2_185,185,0.0011779998561015,physical_abilities,0,0,1.0,1.0,4.426886790435168e-17,1.0,True,False,0.62
pew_w154_diff1_uniform_repair_r1_104,104,0.001163302196808,physical_abilities,0,0,1.0,1.0,4.058652126475693e-10,0.9999999995941349,True,False,0.58
pew_w154_diff1_uniform_repair_r1_144,144,0.0011169335939018,physical_abilities,0,0,1.0,1.0,9.251365071454483e-12,0.9999999999907487,True,False,0.57
pew_w154_diff1_uniform_repair_r1_119,119,0.0011072771335717,physical_abilities,0,0,0.992654167477334,0.992654167477334,0.007345827190648119,0.9926541727701838,True,False,0.58
pew_w154_diff1_uniform_repair_r2_164,164,0.0010772820923781,physical_abilities,0,0,1.0,1.0,7.019093515816266e-17,1.0,True,False,0.58
pew_w154_diff1_uniform_repair_r1_111,111,0.0010269176388904,physical_abilities,0,0,0.9999897933314713,0.9999897933314713,1.0129987330277146e-05,0.9999898700118929,True,False,0.58
pew_w154_diff1_uniform_repair_r2_194,194,0.0010054006663015,physical_abilities,0,0,1.0,1.0,3.5315300145429427e-13,0.999999999999647,True,False,0.58
pew_w154_diff1_uniform_repair_r1_127,127,0.0009895544192039,physical_abilities,0,0,1.0,1.0,4.776553082327083e-18,1.0,True,False,0.58
pew_w154_diff1_uniform_repair_r1_154,154,0.0009488470636967,physical_abilities,0,0,0.9755768168028147,0.9755768168028147,0.02442308735838351,0.9755769103009369,True,False,0.56
pew_w154_diff1_uniform_repair_r1_102,102,0.0008576292829224,physical_abilities,0,0,0.9987933518721447,0.9987933518721447,0.001206589671877656,0.9987934102575899,True,False,0.58
pew_w154_diff1_uniform_repair_r2_203,203,0.0006088369809471,physical_abilities,1,1,0.8807969943837407,0.11920291248514252,0.8807969943837407,0.11920292358664392,True,False,0.58
pew_w154_diff1_uniform_repair_r2_198,198,0.0004864077417635,physical_abilities,0,0,1.0,1.0,4.363462252943702e-09,0.9999999956365377,True,False,0.61
pew_w154_diff1_uniform_repair_r1_113,113,0.0003426479869633,physical_abilities,0,0,1.0,1.0,5.484526391933337e-08,0.9999999451547391,True,False,0.61
pew_w154_diff1_uniform_n96_004,4,0.0001763408661532,physical_abilities,0,0,1.0,1.0,5.381725678884571e-17,1.0,True,False,0.82
pew_w154_diff1_uniform_n96_068,68,0.0001674958290724,physical_abilities,0,0,1.0,1.0,4.432176784932062e-09,0.9999999955678232,True,False,0.82
pew_w154_diff1_uniform_repair_r1_129,129,0.0001146670167634,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.28
pew_w154_diff1_uniform_repair_r1_115,115,0.0001138896358965,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.29
pew_w154_diff1_uniform_repair_r1_118,118,0.0001115538127018,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.24
pew_w154_diff1_uniform_repair_r1_150,150,0.0001114710322444,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.25
pew_w154_diff1_uniform_repair_r1_103,103,0.0001093309830407,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.27
pew_w154_diff1_uniform_repair_r2_199,199,0.0001063579397328,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.28
pew_w154_diff1_uniform_repair_r1_160,160,0.0001056399238845,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.28
pew_w154_diff1_uniform_repair_r2_208,208,0.0001040428409499,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.28
pew_w154_diff1_uniform_repair_r1_135,135,0.0001025133561197,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.25
pew_w154_diff1_uniform_repair_r2_181,181,0.0001009259024983,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.24
pew_w154_diff1_uniform_repair_r2_184,184,9.52882851357042e-05,physical_abilities,0,0,1.0,1.0,2.562085514388005e-17,1.0,True,False,0.57
pew_w154_diff1_uniform_repair_r1_124,124,9.405244945546864e-05,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.24
pew_w154_diff1_uniform_repair_r1_112,112,9.251480410574972e-05,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.24
pew_w154_diff1_uniform_repair_r2_174,174,9.196186775914614e-05,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.29
pew_w154_diff1_uniform_repair_r1_130,130,9.187122400982644e-05,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.25
pew_w154_diff1_uniform_repair_r2_202,202,9.183081183230188e-05,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.28
pew_w154_diff1_uniform_repair_r2_175,175,9.040632243448807e-05,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.28
pew_w154_diff1_uniform_repair_r1_107,107,9.015127051346175e-05,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.25
pew_w154_diff1_uniform_repair_r1_146,146,8.895097398562335e-05,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.22
pew_w154_diff1_uniform_repair_r1_109,109,8.882530881502893e-05,physical_abilities,0,0,1.0,1.0,2.9783262686202286e-16,0.9999999999999998,True,False,0.58
pew_w154_diff1_uniform_repair_r2_205,205,8.830240867123327e-05,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.2
pew_w154_diff1_uniform_repair_r1_108,108,8.731798411050089e-05,physical_abilities,0,0,1.0,1.0,2.0630263112894004e-16,0.9999999999999998,True,False,0.58
pew_w154_diff1_uniform_repair_r2_167,167,8.730336009390633e-05,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.28
pew_w154_diff1_uniform_repair_r1_117,117,8.71703381642841e-05,physical_abilities,0,0,0.9999998063873693,0.9999998063873693,8.764248219443636e-08,0.9999999123575085,True,False,0.56
pew_w154_diff1_uniform_repair_r2_180,180,8.615660034145527e-05,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.27
pew_w154_diff1_uniform_repair_r2_165,165,8.588877372592587e-05,physical_abilities,0,0,1.0,1.0,2.0067804543947087e-18,1.0,True,False,0.62
pew_w154_diff1_uniform_repair_r2_190,190,8.56081736800548e-05,physical_abilities,0,0,1.0,1.0,4.593566207343381e-18,1.0,True,False,0.63
pew_w154_diff1_uniform_repair_r1_126,126,8.557309785413383e-05,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.27
pew_w154_diff1_uniform_repair_r1_155,155,8.49774354506346e-05,physical_abilities,0,0,1.0,1.0,1.0467401794744658e-08,0.9999999895325983,True,False,0.56
pew_w154_diff1_uniform_repair_r1_132,132,8.427612781620585e-05,physical_abilities,0,0,0.9999826412110073,0.9999826412110073,1.723157388224966e-05,0.9999827684239256,True,False,0.56
pew_w154_diff1_uniform_repair_r1_153,153,8.379839355600743e-05,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.22
pew_w154_diff1_uniform_repair_r1_148,148,8.315909180810292e-05,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.3
pew_w154_diff1_uniform_repair_r2_204,204,8.254753202153308e-05,physical_abilities,0,0,1.0,1.0,4.7493562421756124e-17,1.0,True,False,0.58
pew_w154_diff1_uniform_repair_r1_098,98,8.254753202153308e-05,physical_abilities,0,0,1.0,1.0,5.716785511393677e-18,1.0,True,False,0.58
pew_w154_diff1_uniform_repair_r2_182,182,8.077189375239002e-05,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.25
pew_w154_diff1_uniform_repair_r2_179,179,7.979299412890043e-05,physical_abilities,0,0,1.0,1.0,1.1530853950682316e-14,0.9999999999999885,True,False,0.59
pew_w154_diff1_uniform_repair_r1_143,143,7.934585000512638e-05,physical_abilities,0,0,1.0,1.0,2.0426726662501565e-17,1.0,True,False,0.61
pew_w154_diff1_uniform_repair_r2_172,172,7.83535809555349e-05,physical_abilities,0,0,1.0,1.0,1.3196363535677236e-13,0.9999999999998681,True,False,0.58
pew_w154_diff1_uniform_repair_r2_166,166,7.65279505717956e-05,physical_abilities,0,0,1.0,1.0,3.420832973421798e-17,1.0,True,False,0.59
pew_w154_diff1_uniform_repair_r1_105,105,7.63787697154655e-05,physical_abilities,0,0,1.0,1.0,8.095930175212601e-16,0.9999999999999991,True,False,0.57
pew_w154_diff1_uniform_repair_r1_116,116,7.599690535430248e-05,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.24
pew_w154_diff1_uniform_repair_r1_142,142,7.465092095269793e-05,physical_abilities,0,0,1.0,1.0,1.7582452627721304e-14,0.9999999999999825,True,False,0.57
pew_w154_diff1_uniform_repair_r2_197,197,7.264593159473261e-05,physical_abilities,0,0,1.0,1.0,2.911071178211687e-12,0.999999999997089,True,False,0.57
pew_w154_diff1_uniform_repair_r2_169,169,7.219228394408533e-05,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.25
pew_w154_diff1_uniform_repair_r1_147,147,7.193894678594306e-05,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.22
pew_w154_diff1_uniform_repair_r2_168,168,7.190426819156345e-05,physical_abilities,0,0,1.0,1.0,2.3511018271674443e-17,1.0,True,False,0.61
pew_w154_diff1_uniform_repair_r2_161,161,7.066712654737161e-05,physical_abilities,0,0,1.0,1.0,1.4149180028479582e-17,1.0,True,False,0.61
pew_w154_diff1_uniform_repair_r1_139,139,7.058931619627111e-05,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.28
pew_w154_diff1_uniform_repair_r1_158,158,7.055909653109892e-05,physical_abilities,0,0,1.0,1.0,6.5287739809553014e-18,1.0,True,False,0.62
pew_w154_diff1_uniform_repair_r2_196,196,6.972405083236456e-05,physical_abilities,0,0,1.0,1.0,1.2809621662110748e-16,0.9999999999999998,True,False,0.58
pew_w154_diff1_uniform_repair_r1_157,157,6.924829820986709e-05,physical_abilities,0,0,1.0,1.0,1.1393113351603493e-16,0.9999999999999998,True,False,0.58
pew_w154_diff1_uniform_repair_r1_123,123,6.807369040043322e-05,physical_abilities,0,0,1.0,1.0,2.430839055067414e-16,0.9999999999999998,True,False,0.58
pew_w154_diff1_uniform_repair_r2_189,189,6.724254263677317e-05,physical_abilities,0,0,1.0,1.0,5.1014042090808254e-09,0.9999999948985958,True,False,0.57
pew_w154_diff1_uniform_repair_r2_187,187,6.630436649284208e-05,physical_abilities,0,0,1.0,1.0,1.6076461907663546e-12,0.9999999999983924,True,False,0.58
pew_w154_diff1_uniform_repair_r1_114,114,6.559020403286749e-05,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.24
pew_w154_diff1_uniform_n96_013,13,6.554605942325336e-05,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.12
pew_w154_diff1_uniform_n96_036,36,6.029632846043789e-05,physical_abilities,0,0,1.0,1.0,1.0578147651451743e-16,1.0,True,False,0.96
pew_w154_diff1_uniform_n96_025,25,5.651981271695444e-05,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.08
pew_w154_diff1_uniform_repair_r1_141,141,5.562281903528413e-05,physical_abilities,0,0,0.999170346414885,0.999170346414885,0.000829588989253963,0.999170410957158,True,False,0.57
pew_w154_diff1_uniform_repair_r2_188,188,5.557723444535962e-05,physical_abilities,0,0,1.0,1.0,5.135278517209213e-17,1.0,True,False,0.61
pew_w154_diff1_uniform_repair_r1_120,120,5.4929618656075535e-05,physical_abilities,0,0,0.9999927733972167,0.9999927733972167,7.183257195346327e-06,0.9999928167424932,True,False,0.58
pew_w154_diff1_uniform_n96_014,14,5.154576566668687e-05,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.12
pew_w154_diff1_uniform_repair_r2_207,207,5.067543206217088e-05,physical_abilities,0,0,1.0,1.0,3.066414859241795e-17,1.0,True,False,0.62
pew_w154_diff1_uniform_n96_089,89,4.965929411102292e-05,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.1
pew_w154_diff1_uniform_repair_r2_162,162,4.96176106320903e-05,physical_abilities,0,0,1.0,1.0,3.394211840021235e-17,1.0,True,False,0.58
pew_w154_diff1_uniform_repair_r1_110,110,4.9032648223635306e-05,physical_abilities,0,0,0.9991169137491576,0.9991169137491576,0.0008830457212514123,0.9991169542429591,True,False,0.58
pew_w154_diff1_uniform_n96_077,77,4.759177349097291e-05,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.08
pew_w154_diff1_uniform_repair_r2_178,178,4.658213119058625e-05,physical_abilities,0,0,0.9999998063873693,0.9999998063873693,1.6893530600768682e-07,0.9999998310646898,True,False,0.56
pew_w154_diff1_uniform_n96_045,45,4.293538384040638e-05,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.08
pew_w154_diff1_uniform_n96_038,38,4.2416732102528e-05,physical_abilities,0,0,1.0,1.0,1.9310546451192593e-14,0.9999999999999807,True,False,0.65
pew_w154_diff1_uniform_n96_058,58,4.202725253580411e-05,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.05
pew_w154_diff1_uniform_n96_026,26,4.172518067902013e-05,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.08
pew_w154_diff1_uniform_repair_r2_183,183,4.12984702160961e-05,physical_abilities,0,0,0.999929597904127,0.999929597904127,7.031182455789338e-05,0.999929688169095,True,False,0.57
pew_w154_diff1_uniform_repair_r1_097,97,4.107767995173244e-05,physical_abilities,0,0,1.0,1.0,2.423531878049321e-10,0.9999999997576468,True,False,0.58
pew_w154_diff1_uniform_n96_094,94,4.044519873393532e-05,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.08
pew_w154_diff1_uniform_n96_078,78,4.006075288281983e-05,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.08
pew_w154_diff1_uniform_repair_r2_173,173,3.866691846471481e-05,physical_abilities,0,0,1.0,1.0,3.326533410710676e-08,0.9999999667346671,True,False,0.57
pew_w154_diff1_uniform_n96_093,93,3.7501261328267e-05,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.08
pew_w154_diff1_uniform_repair_r1_138,138,3.594863848148939e-05,physical_abilities,0,0,1.0,1.0,7.082598335698262e-09,0.9999999929174017,True,False,0.57
pew_w154_diff1_uniform_n96_022,22,3.512836689177678e-05,physical_abilities,0,0,1.0,1.0,3.860046642244894e-19,1.0,True,False,0.72
pew_w154_diff1_uniform_n96_057,57,3.457655888212043e-05,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.08
pew_w154_diff1_uniform_n96_009,9,3.4433618626709064e-05,physical_abilities,1,1,1.0,,1.0,0.0,False,False,0.12
pew_w154_diff1_uniform_n96_053,53,3.414721374691517e-05,physical_abilities,0,0,1.0,1.0,9.704156189515586e-19,1.0,True,False,0.78
