job_id,support_id,weight,item,probabilities,draw,expected_option_index,observed_option_index,correct
pew_w154_diff1_uniform_repair_r1_106,106,0.0039660347661809,hobbies,"[0.35, 0.65]",0.2801518873113964,0,0,True
pew_w154_diff1_uniform_repair_r1_106,106,0.0039660347661809,physical_abilities,"[0.22, 0.78]",0.9988334741994624,1,1,True
pew_w154_diff1_uniform_repair_r1_106,106,0.0039660347661809,parenting,"[0.67, 0.33]",0.027200038604561327,0,0,True
pew_w154_diff1_uniform_repair_r1_106,106,0.0039660347661809,feelings,"[0.28, 0.72]",0.7213522009939866,1,1,True
pew_w154_diff1_uniform_repair_r1_106,106,0.0039660347661809,workplace,"[0.74, 0.26]",0.8986902814690895,1,1,True
pew_w154_diff1_uniform_repair_r2_186,186,0.0036943788349847,hobbies,"[0.64, 0.36]",0.7066471236739557,1,1,True
pew_w154_diff1_uniform_repair_r2_186,186,0.0036943788349847,physical_abilities,"[0.22, 0.78]",0.422134920275944,1,1,True
pew_w154_diff1_uniform_repair_r2_186,186,0.0036943788349847,parenting,"[0.34, 0.66]",0.023751361018651496,0,0,True
pew_w154_diff1_uniform_repair_r2_186,186,0.0036943788349847,feelings,"[0.28, 0.72]",0.7169855905325226,1,1,True
pew_w154_diff1_uniform_repair_r2_186,186,0.0036943788349847,workplace,"[0.39, 0.61]",0.6999292810836353,1,1,True
pew_w154_diff1_uniform_repair_r1_140,140,0.0036802992924425,hobbies,"[0.34, 0.66]",0.3712877447786599,1,1,True
pew_w154_diff1_uniform_repair_r1_140,140,0.0036802992924425,physical_abilities,"[0.22, 0.78]",0.9560358695062519,1,1,True
pew_w154_diff1_uniform_repair_r1_140,140,0.0036802992924425,parenting,"[0.38, 0.62]",0.2411739206199207,0,0,True
pew_w154_diff1_uniform_repair_r1_140,140,0.0036802992924425,feelings,"[0.31, 0.69]",0.48965794219786407,1,1,True
pew_w154_diff1_uniform_repair_r1_140,140,0.0036802992924425,workplace,"[0.72, 0.28]",0.17856222566635493,0,0,True
pew_w154_diff1_uniform_repair_r2_163,163,0.0035390805918999,hobbies,"[0.62, 0.38]",0.47191682316386874,0,0,True
pew_w154_diff1_uniform_repair_r2_163,163,0.0035390805918999,physical_abilities,"[0.25, 0.75]",0.7100303831867534,1,1,True
pew_w154_diff1_uniform_repair_r2_163,163,0.0035390805918999,parenting,"[0.36, 0.64]",0.7237617901877732,1,1,True
pew_w154_diff1_uniform_repair_r2_163,163,0.0035390805918999,feelings,"[0.3, 0.7]",0.2605441426763685,0,0,True
pew_w154_diff1_uniform_repair_r2_163,163,0.0035390805918999,workplace,"[0.68, 0.32]",0.06643469192561169,0,0,True
pew_w154_diff1_uniform_n96_052,52,0.0034733692693645,hobbies,"[0.12, 0.88]",0.48427906152737976,1,1,True
pew_w154_diff1_uniform_n96_052,52,0.0034733692693645,physical_abilities,"[0.82, 0.18]",0.5135041087478665,0,0,True
pew_w154_diff1_uniform_n96_052,52,0.0034733692693645,parenting,"[0.79, 0.21]",0.5089814453989356,0,0,True
pew_w154_diff1_uniform_n96_052,52,0.0034733692693645,feelings,"[0.14, 0.86]",0.44594755418297394,1,1,True
pew_w154_diff1_uniform_n96_052,52,0.0034733692693645,workplace,"[0.18, 0.82]",0.9071542642390187,1,1,True
pew_w154_diff1_uniform_repair_r2_176,176,0.0032129114947282,hobbies,"[0.63, 0.37]",0.9719421657251979,1,1,True
pew_w154_diff1_uniform_repair_r2_176,176,0.0032129114947282,physical_abilities,"[0.25, 0.75]",0.34880004633256256,1,1,True
pew_w154_diff1_uniform_repair_r2_176,176,0.0032129114947282,parenting,"[0.36, 0.64]",0.5954702305923764,1,1,True
pew_w154_diff1_uniform_repair_r2_176,176,0.0032129114947282,feelings,"[0.31, 0.69]",0.5010238197553729,1,1,True
pew_w154_diff1_uniform_repair_r2_176,176,0.0032129114947282,workplace,"[0.68, 0.32]",0.4193220597135746,0,0,True
pew_w154_diff1_uniform_repair_r1_125,125,0.003208154294005,hobbies,"[0.64, 0.36]",0.9138634908580616,1,1,True
pew_w154_diff1_uniform_repair_r1_125,125,0.003208154294005,physical_abilities,"[0.24, 0.76]",0.4080619223373647,1,1,True
pew_w154_diff1_uniform_repair_r1_125,125,0.003208154294005,parenting,"[0.38, 0.62]",0.572953220794367,1,1,True
pew_w154_diff1_uniform_repair_r1_125,125,0.003208154294005,feelings,"[0.29, 0.71]",0.29387151380258214,1,1,True
pew_w154_diff1_uniform_repair_r1_125,125,0.003208154294005,workplace,"[0.41, 0.59]",0.5453981708495639,1,1,True
pew_w154_diff1_uniform_repair_r1_133,133,0.0028989105631291,hobbies,"[0.35, 0.65]",0.01736293366256414,0,0,True
pew_w154_diff1_uniform_repair_r1_133,133,0.0028989105631291,physical_abilities,"[0.28, 0.72]",0.8388823929954018,1,1,True
pew_w154_diff1_uniform_repair_r1_133,133,0.0028989105631291,parenting,"[0.4, 0.6]",0.8466680213442195,1,1,True
pew_w154_diff1_uniform_repair_r1_133,133,0.0028989105631291,feelings,"[0.32, 0.68]",0.38110463294162056,1,1,True
pew_w154_diff1_uniform_repair_r1_133,133,0.0028989105631291,workplace,"[0.7, 0.3]",0.953176138421526,1,1,True
pew_w154_diff1_uniform_repair_r1_101,101,0.0022275733773543,hobbies,"[0.34, 0.66]",0.6801298065921945,1,1,True
pew_w154_diff1_uniform_repair_r1_101,101,0.0022275733773543,physical_abilities,"[0.25, 0.75]",0.08709230080417973,0,0,True
pew_w154_diff1_uniform_repair_r1_101,101,0.0022275733773543,parenting,"[0.68, 0.32]",0.48051118335083853,0,0,True
pew_w154_diff1_uniform_repair_r1_101,101,0.0022275733773543,feelings,"[0.31, 0.69]",0.6787160599467063,1,1,True
pew_w154_diff1_uniform_repair_r1_101,101,0.0022275733773543,workplace,"[0.39, 0.61]",0.5234480795552021,1,1,True
pew_w154_diff1_uniform_repair_r1_159,159,0.0021193647012399,hobbies,"[0.32, 0.68]",0.4642106477866329,1,1,True
pew_w154_diff1_uniform_repair_r1_159,159,0.0021193647012399,physical_abilities,"[0.57, 0.43]",0.013592666462165282,0,0,True
pew_w154_diff1_uniform_repair_r1_159,159,0.0021193647012399,parenting,"[0.38, 0.62]",0.8419506174772321,1,1,True
pew_w154_diff1_uniform_repair_r1_159,159,0.0021193647012399,feelings,"[0.3, 0.7]",0.6170521443253177,1,1,True
pew_w154_diff1_uniform_repair_r1_159,159,0.0021193647012399,workplace,"[0.64, 0.36]",0.6241575825392358,0,0,True
pew_w154_diff1_uniform_repair_r1_134,134,0.0020838573844297,hobbies,"[0.62, 0.38]",0.6907133544824516,1,1,True
pew_w154_diff1_uniform_repair_r1_134,134,0.0020838573844297,physical_abilities,"[0.31, 0.69]",0.8941975841443655,1,1,True
pew_w154_diff1_uniform_repair_r1_134,134,0.0020838573844297,parenting,"[0.42, 0.58]",0.18621398654470733,0,0,True
pew_w154_diff1_uniform_repair_r1_134,134,0.0020838573844297,feelings,"[0.34, 0.66]",0.5334027488842222,1,1,True
pew_w154_diff1_uniform_repair_r1_134,134,0.0020838573844297,workplace,"[0.68, 0.32]",0.6406587314787272,0,0,True
pew_w154_diff1_uniform_repair_r2_191,191,0.0020359978056349,hobbies,"[0.34, 0.66]",0.15243052673779223,0,0,True
pew_w154_diff1_uniform_repair_r2_191,191,0.0020359978056349,physical_abilities,"[0.61, 0.39]",0.642916661152976,1,1,True
pew_w154_diff1_uniform_repair_r2_191,191,0.0020359978056349,parenting,"[0.37, 0.63]",0.5330495057567477,1,1,True
pew_w154_diff1_uniform_repair_r2_191,191,0.0020359978056349,feelings,"[0.3, 0.7]",0.1957541718819963,0,0,True
pew_w154_diff1_uniform_repair_r2_191,191,0.0020359978056349,workplace,"[0.68, 0.32]",0.43183438013986086,0,0,True
pew_w154_diff1_uniform_repair_r2_171,171,0.0019123490434465,hobbies,"[0.62, 0.38]",0.2627757691863063,0,0,True
pew_w154_diff1_uniform_repair_r2_171,171,0.0019123490434465,physical_abilities,"[0.56, 0.44]",0.23554227679981132,0,0,True
pew_w154_diff1_uniform_repair_r2_171,171,0.0019123490434465,parenting,"[0.4, 0.6]",0.24951830555406562,0,0,True
pew_w154_diff1_uniform_repair_r2_171,171,0.0019123490434465,feelings,"[0.28, 0.72]",0.4732087924243007,1,1,True
pew_w154_diff1_uniform_repair_r2_171,171,0.0019123490434465,workplace,"[0.42, 0.58]",0.06256421325992689,0,0,True
pew_w154_diff1_uniform_repair_r1_100,100,0.0018853317938583,hobbies,"[0.36, 0.64]",0.7546989593748609,1,1,True
pew_w154_diff1_uniform_repair_r1_100,100,0.0018853317938583,physical_abilities,"[0.58, 0.42]",0.020224964576949223,0,0,True
pew_w154_diff1_uniform_repair_r1_100,100,0.0018853317938583,parenting,"[0.34, 0.66]",0.14236887804643816,0,0,True
pew_w154_diff1_uniform_repair_r1_100,100,0.0018853317938583,feelings,"[0.31, 0.69]",0.17913916666042695,0,0,True
pew_w154_diff1_uniform_repair_r1_100,100,0.0018853317938583,workplace,"[0.62, 0.38]",0.5088271796837127,0,0,True
pew_w154_diff1_uniform_repair_r2_206,206,0.0018505883753244,hobbies,"[0.34, 0.66]",0.8627514955627961,1,1,True
pew_w154_diff1_uniform_repair_r2_206,206,0.0018505883753244,physical_abilities,"[0.58, 0.42]",0.7981206756046523,1,1,True
pew_w154_diff1_uniform_repair_r2_206,206,0.0018505883753244,parenting,"[0.39, 0.61]",0.4074321484339094,1,1,True
pew_w154_diff1_uniform_repair_r2_206,206,0.0018505883753244,feelings,"[0.31, 0.69]",0.09001218715415626,0,0,True
pew_w154_diff1_uniform_repair_r2_206,206,0.0018505883753244,workplace,"[0.64, 0.36]",0.148575564786962,0,0,True
pew_w154_diff1_uniform_repair_r1_122,122,0.0018264075391009,hobbies,"[0.34, 0.66]",0.4369821191617158,1,1,True
pew_w154_diff1_uniform_repair_r1_122,122,0.0018264075391009,physical_abilities,"[0.61, 0.39]",0.8255552821995159,1,1,True
pew_w154_diff1_uniform_repair_r1_122,122,0.0018264075391009,parenting,"[0.36, 0.64]",0.11426650650573489,0,0,True
pew_w154_diff1_uniform_repair_r1_122,122,0.0018264075391009,feelings,"[0.29, 0.71]",0.18001354203337783,0,0,True
pew_w154_diff1_uniform_repair_r1_122,122,0.0018264075391009,workplace,"[0.4, 0.6]",0.9608743065750907,1,1,True
pew_w154_diff1_uniform_repair_r2_177,177,0.0017587903621675,hobbies,"[0.66, 0.34]",0.14486782035447732,0,0,True
pew_w154_diff1_uniform_repair_r2_177,177,0.0017587903621675,physical_abilities,"[0.57, 0.43]",0.7659512773185859,1,1,True
pew_w154_diff1_uniform_repair_r2_177,177,0.0017587903621675,parenting,"[0.38, 0.62]",0.7593246545869251,1,1,True
pew_w154_diff1_uniform_repair_r2_177,177,0.0017587903621675,feelings,"[0.31, 0.69]",0.5742512234909299,1,1,True
pew_w154_diff1_uniform_repair_r2_177,177,0.0017587903621675,workplace,"[0.72, 0.28]",0.2134728576702496,0,0,True
pew_w154_diff1_uniform_repair_r2_201,201,0.0016596225731553,hobbies,"[0.36, 0.64]",0.1940116849499922,0,0,True
pew_w154_diff1_uniform_repair_r2_201,201,0.0016596225731553,physical_abilities,"[0.25, 0.75]",0.2764319416608657,1,1,True
pew_w154_diff1_uniform_repair_r2_201,201,0.0016596225731553,parenting,"[0.68, 0.32]",0.711743041788449,1,1,True
pew_w154_diff1_uniform_repair_r2_201,201,0.0016596225731553,feelings,"[0.34, 0.66]",0.4052171012314618,1,1,True
pew_w154_diff1_uniform_repair_r2_201,201,0.0016596225731553,workplace,"[0.42, 0.58]",0.7988574684171369,1,1,True
pew_w154_diff1_uniform_repair_r2_200,200,0.0015963799911749,hobbies,"[0.67, 0.33]",0.0705716931923378,0,0,True
pew_w154_diff1_uniform_repair_r2_200,200,0.0015963799911749,physical_abilities,"[0.58, 0.42]",0.8734401520723827,1,1,True
pew_w154_diff1_uniform_repair_r2_200,200,0.0015963799911749,parenting,"[0.38, 0.62]",0.5042700563804201,1,1,True
pew_w154_diff1_uniform_repair_r2_200,200,0.0015963799911749,feelings,"[0.29, 0.71]",0.6204686731421225,1,1,True
pew_w154_diff1_uniform_repair_r2_200,200,0.0015963799911749,workplace,"[0.41, 0.59]",0.3599066906630034,0,0,True
pew_w154_diff1_uniform_repair_r1_145,145,0.0015875702703089,hobbies,"[0.68, 0.32]",0.9772955259749074,1,1,True
pew_w154_diff1_uniform_repair_r1_145,145,0.0015875702703089,physical_abilities,"[0.61, 0.39]",0.0970057616114609,0,0,True
pew_w154_diff1_uniform_repair_r1_145,145,0.0015875702703089,parenting,"[0.36, 0.64]",0.547219027302379,1,1,True
pew_w154_diff1_uniform_repair_r1_145,145,0.0015875702703089,feelings,"[0.28, 0.72]",0.5749933263666582,1,1,True
pew_w154_diff1_uniform_repair_r1_145,145,0.0015875702703089,workplace,"[0.38, 0.62]",0.8403372399536689,1,1,True
pew_w154_diff1_uniform_repair_r1_136,136,0.0015299211252554,hobbies,"[0.34, 0.66]",0.23235751973330965,0,0,True
pew_w154_diff1_uniform_repair_r1_136,136,0.0015299211252554,physical_abilities,"[0.58, 0.42]",0.5221034912018754,0,0,True
pew_w154_diff1_uniform_repair_r1_136,136,0.0015299211252554,parenting,"[0.63, 0.37]",0.3909285774237704,0,0,True
pew_w154_diff1_uniform_repair_r1_136,136,0.0015299211252554,feelings,"[0.29, 0.71]",0.1356734499153499,0,0,True
pew_w154_diff1_uniform_repair_r1_136,136,0.0015299211252554,workplace,"[0.4, 0.6]",0.25877461530613666,0,0,True
pew_w154_diff1_uniform_repair_r2_193,193,0.0015297238283254,hobbies,"[0.34, 0.66]",0.18132094237278717,0,0,True
pew_w154_diff1_uniform_repair_r2_193,193,0.0015297238283254,physical_abilities,"[0.58, 0.42]",0.9898521901755954,1,1,True
pew_w154_diff1_uniform_repair_r2_193,193,0.0015297238283254,parenting,"[0.37, 0.63]",0.2945060891145007,0,0,True
pew_w154_diff1_uniform_repair_r2_193,193,0.0015297238283254,feelings,"[0.31, 0.69]",0.8978363190684717,1,1,True
pew_w154_diff1_uniform_repair_r2_193,193,0.0015297238283254,workplace,"[0.39, 0.61]",0.21052836661203866,0,0,True
pew_w154_diff1_uniform_repair_r1_131,131,0.0015054152883513,hobbies,"[0.68, 0.32]",0.9279864169211258,1,1,True
pew_w154_diff1_uniform_repair_r1_131,131,0.0015054152883513,physical_abilities,"[0.58, 0.42]",0.7243889851849856,1,1,True
pew_w154_diff1_uniform_repair_r1_131,131,0.0015054152883513,parenting,"[0.36, 0.64]",0.06952461192502346,0,0,True
pew_w154_diff1_uniform_repair_r1_131,131,0.0015054152883513,feelings,"[0.3, 0.7]",0.678428155533745,1,1,True
pew_w154_diff1_uniform_repair_r1_131,131,0.0015054152883513,workplace,"[0.4, 0.6]",0.013041534726719428,0,0,True
pew_w154_diff1_uniform_repair_r1_137,137,0.0014754801662943,hobbies,"[0.62, 0.38]",0.45900799584428453,0,0,True
pew_w154_diff1_uniform_repair_r1_137,137,0.0014754801662943,physical_abilities,"[0.57, 0.43]",0.19070123960443353,0,0,True
pew_w154_diff1_uniform_repair_r1_137,137,0.0014754801662943,parenting,"[0.36, 0.64]",0.19691148989804008,0,0,True
pew_w154_diff1_uniform_repair_r1_137,137,0.0014754801662943,feelings,"[0.31, 0.69]",0.48105395500961834,1,1,True
pew_w154_diff1_uniform_repair_r1_137,137,0.0014754801662943,workplace,"[0.39, 0.61]",0.5424318541171328,1,1,True
pew_w154_diff1_uniform_repair_r1_149,149,0.0014694082145632,hobbies,"[0.35, 0.65]",0.044572197580175055,0,0,True
pew_w154_diff1_uniform_repair_r1_149,149,0.0014694082145632,physical_abilities,"[0.62, 0.38]",0.5770600547115908,0,0,True
pew_w154_diff1_uniform_repair_r1_149,149,0.0014694082145632,parenting,"[0.68, 0.32]",0.7020578080139144,1,1,True
pew_w154_diff1_uniform_repair_r1_149,149,0.0014694082145632,feelings,"[0.3, 0.7]",0.07539419543571657,0,0,True
pew_w154_diff1_uniform_repair_r1_149,149,0.0014694082145632,workplace,"[0.72, 0.28]",0.1637812453132893,0,0,True
pew_w154_diff1_uniform_repair_r1_151,151,0.0014633930484179,hobbies,"[0.34, 0.66]",0.6822687644796948,1,1,True
pew_w154_diff1_uniform_repair_r1_151,151,0.0014633930484179,physical_abilities,"[0.61, 0.39]",0.1441506744921155,0,0,True
pew_w154_diff1_uniform_repair_r1_151,151,0.0014633930484179,parenting,"[0.38, 0.62]",0.2504612142624082,0,0,True
pew_w154_diff1_uniform_repair_r1_151,151,0.0014633930484179,feelings,"[0.31, 0.69]",0.3835539456189927,1,1,True
pew_w154_diff1_uniform_repair_r1_151,151,0.0014633930484179,workplace,"[0.41, 0.59]",0.6125902405358492,1,1,True
pew_w154_diff1_uniform_repair_r1_121,121,0.0014612585808613,hobbies,"[0.31, 0.69]",0.2861006888959432,0,0,True
pew_w154_diff1_uniform_repair_r1_121,121,0.0014612585808613,physical_abilities,"[0.62, 0.38]",0.18765378048151704,0,0,True
pew_w154_diff1_uniform_repair_r1_121,121,0.0014612585808613,parenting,"[0.66, 0.34]",0.9499767329414025,1,1,True
pew_w154_diff1_uniform_repair_r1_121,121,0.0014612585808613,feelings,"[0.28, 0.72]",0.3035099214285456,1,1,True
pew_w154_diff1_uniform_repair_r1_121,121,0.0014612585808613,workplace,"[0.37, 0.63]",0.6479615405254685,1,1,True
pew_w154_diff1_uniform_repair_r1_099,99,0.0014581478881164,hobbies,"[0.62, 0.38]",0.21392280396653995,0,0,True
pew_w154_diff1_uniform_repair_r1_099,99,0.0014581478881164,physical_abilities,"[0.58, 0.42]",0.3387815720365399,0,0,True
pew_w154_diff1_uniform_repair_r1_099,99,0.0014581478881164,parenting,"[0.36, 0.64]",0.3054489127300022,0,0,True
pew_w154_diff1_uniform_repair_r1_099,99,0.0014581478881164,feelings,"[0.31, 0.69]",0.48779697652742693,1,1,True
pew_w154_diff1_uniform_repair_r1_099,99,0.0014581478881164,workplace,"[0.4, 0.6]",0.6923135976741915,1,1,True
pew_w154_diff1_uniform_repair_r2_195,195,0.00137436203964,hobbies,"[0.62, 0.38]",0.29216550372453776,0,0,True
pew_w154_diff1_uniform_repair_r2_195,195,0.00137436203964,physical_abilities,"[0.56, 0.44]",0.5760212254312121,1,1,True
pew_w154_diff1_uniform_repair_r2_195,195,0.00137436203964,parenting,"[0.39, 0.61]",0.9982678421257333,1,1,True
pew_w154_diff1_uniform_repair_r2_195,195,0.00137436203964,feelings,"[0.34, 0.66]",0.14387112427558968,0,0,True
pew_w154_diff1_uniform_repair_r2_195,195,0.00137436203964,workplace,"[0.68, 0.32]",0.28358561602775667,0,0,True
pew_w154_diff1_uniform_repair_r2_192,192,0.0013693756223403,hobbies,"[0.66, 0.34]",0.14046533273264195,0,0,True
pew_w154_diff1_uniform_repair_r2_192,192,0.0013693756223403,physical_abilities,"[0.59, 0.41]",0.6969290056497177,1,1,True
pew_w154_diff1_uniform_repair_r2_192,192,0.0013693756223403,parenting,"[0.38, 0.62]",0.8854877265717532,1,1,True
pew_w154_diff1_uniform_repair_r2_192,192,0.0013693756223403,feelings,"[0.31, 0.69]",0.6057137776836845,1,1,True
pew_w154_diff1_uniform_repair_r2_192,192,0.0013693756223403,workplace,"[0.4, 0.6]",0.22669954362140587,0,0,True
pew_w154_diff1_uniform_repair_r1_128,128,0.0013168141245853,hobbies,"[0.66, 0.34]",0.02176695305498655,0,0,True
pew_w154_diff1_uniform_repair_r1_128,128,0.0013168141245853,physical_abilities,"[0.57, 0.43]",0.6497215160758948,1,1,True
pew_w154_diff1_uniform_repair_r1_128,128,0.0013168141245853,parenting,"[0.39, 0.61]",0.8283749412029597,1,1,True
pew_w154_diff1_uniform_repair_r1_128,128,0.0013168141245853,feelings,"[0.32, 0.68]",0.8524456732363646,1,1,True
pew_w154_diff1_uniform_repair_r1_128,128,0.0013168141245853,workplace,"[0.41, 0.59]",0.7831774931121233,1,1,True
pew_w154_diff1_uniform_repair_r2_185,185,0.0011779998561015,hobbies,"[0.34, 0.66]",0.8648730071365309,1,1,True
pew_w154_diff1_uniform_repair_r2_185,185,0.0011779998561015,physical_abilities,"[0.62, 0.38]",0.9552480536808627,1,1,True
pew_w154_diff1_uniform_repair_r2_185,185,0.0011779998561015,parenting,"[0.67, 0.33]",0.5900415189127356,0,0,True
pew_w154_diff1_uniform_repair_r2_185,185,0.0011779998561015,feelings,"[0.31, 0.69]",0.6107860514168437,1,1,True
pew_w154_diff1_uniform_repair_r2_185,185,0.0011779998561015,workplace,"[0.39, 0.61]",0.2279164956301708,0,0,True
pew_w154_diff1_uniform_repair_r1_104,104,0.001163302196808,hobbies,"[0.64, 0.36]",0.23139155210504592,0,0,True
pew_w154_diff1_uniform_repair_r1_104,104,0.001163302196808,physical_abilities,"[0.58, 0.42]",0.9015079736333005,1,1,True
pew_w154_diff1_uniform_repair_r1_104,104,0.001163302196808,parenting,"[0.67, 0.33]",0.08777063232999927,0,0,True
pew_w154_diff1_uniform_repair_r1_104,104,0.001163302196808,feelings,"[0.31, 0.69]",0.38901414059546946,1,1,True
pew_w154_diff1_uniform_repair_r1_104,104,0.001163302196808,workplace,"[0.38, 0.62]",0.2169556896899364,0,0,True
pew_w154_diff1_uniform_repair_r1_144,144,0.0011169335939018,hobbies,"[0.64, 0.36]",0.2748142160248245,0,0,True
pew_w154_diff1_uniform_repair_r1_144,144,0.0011169335939018,physical_abilities,"[0.57, 0.43]",0.1416478839119356,0,0,True
pew_w154_diff1_uniform_repair_r1_144,144,0.0011169335939018,parenting,"[0.39, 0.61]",0.3800425289269955,0,0,True
pew_w154_diff1_uniform_repair_r1_144,144,0.0011169335939018,feelings,"[0.34, 0.66]",0.9292982400962249,1,1,True
pew_w154_diff1_uniform_repair_r1_144,144,0.0011169335939018,workplace,"[0.41, 0.59]",0.33881502909560335,0,0,True
pew_w154_diff1_uniform_repair_r1_119,119,0.0011072771335717,hobbies,"[0.64, 0.36]",0.6452517663788644,1,1,True
pew_w154_diff1_uniform_repair_r1_119,119,0.0011072771335717,physical_abilities,"[0.58, 0.42]",0.4099995648376905,0,0,True
pew_w154_diff1_uniform_repair_r1_119,119,0.0011072771335717,parenting,"[0.39, 0.61]",0.12088642578378872,0,0,True
pew_w154_diff1_uniform_repair_r1_119,119,0.0011072771335717,feelings,"[0.34, 0.66]",0.4545229469546993,1,1,True
pew_w154_diff1_uniform_repair_r1_119,119,0.0011072771335717,workplace,"[0.42, 0.58]",0.02616758727128632,0,0,True
pew_w154_diff1_uniform_repair_r2_164,164,0.0010772820923781,hobbies,"[0.36, 0.64]",0.36569925305606477,1,1,True
pew_w154_diff1_uniform_repair_r2_164,164,0.0010772820923781,physical_abilities,"[0.58, 0.42]",0.4972237455791487,0,0,True
pew_w154_diff1_uniform_repair_r2_164,164,0.0010772820923781,parenting,"[0.61, 0.39]",0.6587676824122364,1,1,True
pew_w154_diff1_uniform_repair_r2_164,164,0.0010772820923781,feelings,"[0.33, 0.67]",0.38056835495853525,1,1,True
pew_w154_diff1_uniform_repair_r2_164,164,0.0010772820923781,workplace,"[0.38, 0.62]",0.16246543760588184,0,0,True
pew_w154_diff1_uniform_repair_r1_111,111,0.0010269176388904,hobbies,"[0.66, 0.34]",0.5364956495956053,0,0,True
pew_w154_diff1_uniform_repair_r1_111,111,0.0010269176388904,physical_abilities,"[0.58, 0.42]",0.4084722606425232,0,0,True
pew_w154_diff1_uniform_repair_r1_111,111,0.0010269176388904,parenting,"[0.62, 0.38]",0.9273266266357847,1,1,True
pew_w154_diff1_uniform_repair_r1_111,111,0.0010269176388904,feelings,"[0.35, 0.65]",0.8358520556316427,1,1,True
pew_w154_diff1_uniform_repair_r1_111,111,0.0010269176388904,workplace,"[0.7, 0.3]",0.2915140212475803,0,0,True
pew_w154_diff1_uniform_repair_r2_194,194,0.0010054006663015,hobbies,"[0.64, 0.36]",0.9172479862550337,1,1,True
pew_w154_diff1_uniform_repair_r2_194,194,0.0010054006663015,physical_abilities,"[0.58, 0.42]",0.5525528018223139,0,0,True
pew_w154_diff1_uniform_repair_r2_194,194,0.0010054006663015,parenting,"[0.66, 0.34]",0.4951774062992931,0,0,True
pew_w154_diff1_uniform_repair_r2_194,194,0.0010054006663015,feelings,"[0.35, 0.65]",0.8180403318811384,1,1,True
pew_w154_diff1_uniform_repair_r2_194,194,0.0010054006663015,workplace,"[0.72, 0.28]",0.48381498996149375,0,0,True
pew_w154_diff1_uniform_repair_r1_127,127,0.0009895544192039,hobbies,"[0.36, 0.64]",0.8895296470822347,1,1,True
pew_w154_diff1_uniform_repair_r1_127,127,0.0009895544192039,physical_abilities,"[0.58, 0.42]",0.9888609775154048,1,1,True
pew_w154_diff1_uniform_repair_r1_127,127,0.0009895544192039,parenting,"[0.61, 0.39]",0.2221469403006774,0,0,True
pew_w154_diff1_uniform_repair_r1_127,127,0.0009895544192039,feelings,"[0.34, 0.66]",0.4186389942971903,1,1,True
pew_w154_diff1_uniform_repair_r1_127,127,0.0009895544192039,workplace,"[0.41, 0.59]",0.08150818282955319,0,0,True
pew_w154_diff1_uniform_repair_r1_154,154,0.0009488470636967,hobbies,"[0.64, 0.36]",0.785124994128121,1,1,True
pew_w154_diff1_uniform_repair_r1_154,154,0.0009488470636967,physical_abilities,"[0.56, 0.44]",0.2866133317040258,0,0,True
pew_w154_diff1_uniform_repair_r1_154,154,0.0009488470636967,parenting,"[0.61, 0.39]",0.3350969104653805,0,0,True
pew_w154_diff1_uniform_repair_r1_154,154,0.0009488470636967,feelings,"[0.34, 0.66]",0.03872709958028586,0,0,True
pew_w154_diff1_uniform_repair_r1_154,154,0.0009488470636967,workplace,"[0.41, 0.59]",0.534204601564651,1,1,True
pew_w154_diff1_uniform_repair_r1_102,102,0.0008576292829224,hobbies,"[0.64, 0.36]",0.8201977753054932,1,1,True
pew_w154_diff1_uniform_repair_r1_102,102,0.0008576292829224,physical_abilities,"[0.58, 0.42]",0.34014227278005793,0,0,True
pew_w154_diff1_uniform_repair_r1_102,102,0.0008576292829224,parenting,"[0.62, 0.38]",0.7161788363623556,1,1,True
pew_w154_diff1_uniform_repair_r1_102,102,0.0008576292829224,feelings,"[0.34, 0.66]",0.44697140511822897,1,1,True
pew_w154_diff1_uniform_repair_r1_102,102,0.0008576292829224,workplace,"[0.39, 0.61]",0.39131780589762577,1,1,True
pew_w154_diff1_uniform_repair_r2_203,203,0.0006088369809471,hobbies,"[0.66, 0.34]",0.08279730924240014,0,0,True
pew_w154_diff1_uniform_repair_r2_203,203,0.0006088369809471,physical_abilities,"[0.58, 0.42]",0.4890924465641199,0,0,True
pew_w154_diff1_uniform_repair_r2_203,203,0.0006088369809471,parenting,"[0.62, 0.38]",0.22216216846195824,0,0,True
pew_w154_diff1_uniform_repair_r2_203,203,0.0006088369809471,feelings,"[0.36, 0.64]",0.08855880181681908,0,0,True
pew_w154_diff1_uniform_repair_r2_203,203,0.0006088369809471,workplace,"[0.41, 0.59]",0.3529877636410783,0,0,True
pew_w154_diff1_uniform_repair_r2_198,198,0.0004864077417635,hobbies,"[0.68, 0.32]",0.5126568748981706,0,0,True
pew_w154_diff1_uniform_repair_r2_198,198,0.0004864077417635,physical_abilities,"[0.61, 0.39]",0.7778290584980734,1,1,True
pew_w154_diff1_uniform_repair_r2_198,198,0.0004864077417635,parenting,"[0.66, 0.34]",0.6867436508762172,1,1,True
pew_w154_diff1_uniform_repair_r2_198,198,0.0004864077417635,feelings,"[0.35, 0.65]",0.6194813303261998,1,1,True
pew_w154_diff1_uniform_repair_r2_198,198,0.0004864077417635,workplace,"[0.38, 0.62]",0.12372322630270205,0,0,True
pew_w154_diff1_uniform_repair_r1_113,113,0.0003426479869633,hobbies,"[0.68, 0.32]",0.7438445265346932,1,1,True
