support_id,job_id,design_type,reason,coverage_item,coverage_option,intensity,coherence,pattern,profile
50,pew_work_family_repair1_050,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""The lower earner should reduce work"", ""childcare_division"": ""One parent should do most of it"", ""children_at_home"": ""Only children ages 6 to 17"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""Both adults should decide together"", ""hobbies"": ""Men and women are basically similar"", ""household_income"": ""Less than $50,000"", ""housework_division"": ""It depends entirely on the household"", ""marriage_importance"": ""Somewhat important"", ""paid_work_priority"": ""Very important"", ""parenthood_importance"": ""Very important"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""relationship_status"": ""Not currently in a relationship"", ""workplace"": ""Men and women are basically similar""}",
51,pew_work_family_repair1_051,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""It depends entirely on the family"", ""childcare_division"": ""One parent should do most of it"", ""children_at_home"": ""No children under 18"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""The higher earner should usually decide"", ""hobbies"": ""Men and women are basically different"", ""household_income"": ""$100,000 to $149,999"", ""housework_division"": ""The person with more available time should do more"", ""marriage_importance"": ""Not too important"", ""paid_work_priority"": ""Very important"", ""parenthood_importance"": ""Not too important"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""relationship_status"": ""Married"", ""workplace"": ""Men and women are basically similar""}",
52,pew_work_family_repair1_052,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""Both adults should reduce work as equally as possible"", ""childcare_division"": ""One parent should do most of it"", ""children_at_home"": ""No children under 18"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""It depends on the decision"", ""hobbies"": ""Men and women are basically similar"", ""household_income"": ""Less than $50,000"", ""housework_division"": ""The person with more available time should do more"", ""marriage_importance"": ""Somewhat important"", ""paid_work_priority"": ""Somewhat important"", ""parenthood_importance"": ""Very important"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""relationship_status"": ""Married"", ""workplace"": ""Men and women are basically similar""}",
53,pew_work_family_repair1_053,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""The adult with the more flexible job should reduce work"", ""childcare_division"": ""It depends entirely on the family"", ""children_at_home"": ""No children under 18"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""It depends on the decision"", ""hobbies"": ""Men and women are basically different"", ""household_income"": ""$100,000 to $149,999"", ""housework_division"": ""Both adults should divide it about equally"", ""marriage_importance"": ""Somewhat important"", ""paid_work_priority"": ""Somewhat important"", ""parenthood_importance"": ""Somewhat important"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""relationship_status"": ""Married"", ""workplace"": ""Men and women are basically similar""}",
54,pew_work_family_repair1_054,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""The lower earner should reduce work"", ""childcare_division"": ""One parent should do most of it"", ""children_at_home"": ""No children under 18"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""The higher earner should usually decide"", ""hobbies"": ""Men and women are basically different"", ""household_income"": ""$100,000 to $149,999"", ""housework_division"": ""Both adults should divide it about equally"", ""marriage_importance"": ""Very important"", ""paid_work_priority"": ""Somewhat important"", ""parenthood_importance"": ""Somewhat important"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""relationship_status"": ""Married"", ""workplace"": ""Men and women are basically different""}",
55,pew_work_family_repair1_055,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""Both adults should reduce work as equally as possible"", ""childcare_division"": ""One parent should do most of it"", ""children_at_home"": ""No children under 18"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""It depends on the decision"", ""hobbies"": ""Men and women are basically different"", ""household_income"": ""Less than $50,000"", ""housework_division"": ""Both adults should divide it about equally"", ""marriage_importance"": ""Very important"", ""paid_work_priority"": ""Somewhat important"", ""parenthood_importance"": ""Somewhat important"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""relationship_status"": ""Married"", ""workplace"": ""Men and women are basically similar""}",
56,pew_work_family_repair1_056,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""The adult with the more flexible job should reduce work"", ""childcare_division"": ""One parent should do most of it"", ""children_at_home"": ""Only children ages 6 to 17"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""Both adults should decide together"", ""hobbies"": ""Men and women are basically different"", ""household_income"": ""$100,000 to $149,999"", ""housework_division"": ""Both adults should divide it about equally"", ""marriage_importance"": ""Not at all important"", ""paid_work_priority"": ""Very important"", ""parenthood_importance"": ""Very important"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""relationship_status"": ""Married"", ""workplace"": ""Men and women are basically different""}",
57,pew_work_family_repair1_057,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""Both adults should reduce work as equally as possible"", ""childcare_division"": ""The parent with more available time should do more"", ""children_at_home"": ""No children under 18"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""The person who manages the money should usually decide"", ""hobbies"": ""Men and women are basically different"", ""household_income"": ""$150,000 or more"", ""housework_division"": ""Both adults should divide it about equally"", ""marriage_importance"": ""Somewhat important"", ""paid_work_priority"": ""Somewhat important"", ""parenthood_importance"": ""Somewhat important"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""relationship_status"": ""Married"", ""workplace"": ""Men and women are basically similar""}",
58,pew_work_family_repair1_058,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""It depends entirely on the family"", ""childcare_division"": ""Both parents should divide it about equally"", ""children_at_home"": ""No children under 18"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""It depends on the decision"", ""hobbies"": ""Men and women are basically different"", ""household_income"": ""$150,000 or more"", ""housework_division"": ""Both adults should divide it about equally"", ""marriage_importance"": ""Not too important"", ""paid_work_priority"": ""Somewhat important"", ""parenthood_importance"": ""Somewhat important"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""relationship_status"": ""Married"", ""workplace"": ""Men and women are basically similar""}",
59,pew_work_family_repair1_059,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""Both adults should reduce work as equally as possible"", ""childcare_division"": ""It depends entirely on the family"", ""children_at_home"": ""No children under 18"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""The person who manages the money should usually decide"", ""hobbies"": ""Men and women are basically similar"", ""household_income"": ""$50,000 to $99,999"", ""housework_division"": ""The person with more available time should do more"", ""marriage_importance"": ""Not at all important"", ""paid_work_priority"": ""Somewhat important"", ""parenthood_importance"": ""Very important"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""relationship_status"": ""Married"", ""workplace"": ""Men and women are basically similar""}",
60,pew_work_family_repair1_060,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""The adult with the more flexible job should reduce work"", ""childcare_division"": ""One parent should do most of it"", ""children_at_home"": ""No children under 18"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""Both adults should decide together"", ""hobbies"": ""Men and women are basically similar"", ""household_income"": ""$150,000 or more"", ""housework_division"": ""It depends entirely on the household"", ""marriage_importance"": ""Not too important"", ""paid_work_priority"": ""Very important"", ""parenthood_importance"": ""Not at all important"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""relationship_status"": ""Not currently in a relationship"", ""workplace"": ""Men and women are basically different""}",
61,pew_work_family_repair1_061,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""Both adults should reduce work as equally as possible"", ""childcare_division"": ""It depends entirely on the family"", ""children_at_home"": ""No children under 18"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""The person who manages the money should usually decide"", ""hobbies"": ""Men and women are basically different"", ""household_income"": ""$100,000 to $149,999"", ""housework_division"": ""It depends entirely on the household"", ""marriage_importance"": ""Somewhat important"", ""paid_work_priority"": ""Not too important"", ""parenthood_importance"": ""Not too important"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""relationship_status"": ""In a relationship but not living together"", ""workplace"": ""Men and women are basically similar""}",
62,pew_work_family_repair1_062,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""The adult with the more flexible job should reduce work"", ""childcare_division"": ""The parent with more available time should do more"", ""children_at_home"": ""Only children ages 6 to 17"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""The higher earner should usually decide"", ""hobbies"": ""Men and women are basically different"", ""household_income"": ""$50,000 to $99,999"", ""housework_division"": ""The person with more available time should do more"", ""marriage_importance"": ""Not at all important"", ""paid_work_priority"": ""Not too important"", ""parenthood_importance"": ""Very important"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""relationship_status"": ""Not currently in a relationship"", ""workplace"": ""Men and women are basically different""}",
63,pew_work_family_repair1_063,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""It depends entirely on the family"", ""childcare_division"": ""One parent should do most of it"", ""children_at_home"": ""No children under 18"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""The person who manages the money should usually decide"", ""hobbies"": ""Men and women are basically different"", ""household_income"": ""$150,000 or more"", ""housework_division"": ""Both adults should divide it about equally"", ""marriage_importance"": ""Not at all important"", ""paid_work_priority"": ""Somewhat important"", ""parenthood_importance"": ""Somewhat important"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""relationship_status"": ""Not currently in a relationship"", ""workplace"": ""Men and women are basically similar""}",
64,pew_work_family_repair1_064,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""The adult with the more flexible job should reduce work"", ""childcare_division"": ""The parent with more available time should do more"", ""children_at_home"": ""Children both under 6 and ages 6 to 17"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""The higher earner should usually decide"", ""hobbies"": ""Men and women are basically different"", ""household_income"": ""$50,000 to $99,999"", ""housework_division"": ""It depends entirely on the household"", ""marriage_importance"": ""Very important"", ""paid_work_priority"": ""Not too important"", ""parenthood_importance"": ""Very important"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""relationship_status"": ""Not currently in a relationship"", ""workplace"": ""Men and women are basically similar""}",
65,pew_work_family_repair1_065,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""It depends entirely on the family"", ""childcare_division"": ""Both parents should divide it about equally"", ""children_at_home"": ""Children both under 6 and ages 6 to 17"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""The person who manages the money should usually decide"", ""hobbies"": ""Men and women are basically different"", ""household_income"": ""$100,000 to $149,999"", ""housework_division"": ""Both adults should divide it about equally"", ""marriage_importance"": ""Somewhat important"", ""paid_work_priority"": ""Somewhat important"", ""parenthood_importance"": ""Somewhat important"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""relationship_status"": ""Married"", ""workplace"": ""Men and women are basically different""}",
66,pew_work_family_repair1_066,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""Both adults should reduce work as equally as possible"", ""childcare_division"": ""The parent with more available time should do more"", ""children_at_home"": ""No children under 18"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""The person who manages the money should usually decide"", ""hobbies"": ""Men and women are basically different"", ""household_income"": ""$50,000 to $99,999"", ""housework_division"": ""It depends entirely on the household"", ""marriage_importance"": ""Not too important"", ""paid_work_priority"": ""Very important"", ""parenthood_importance"": ""Not at all important"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""relationship_status"": ""Married"", ""workplace"": ""Men and women are basically different""}",
67,pew_work_family_repair1_067,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""The lower earner should reduce work"", ""childcare_division"": ""The parent with more available time should do more"", ""children_at_home"": ""Only children ages 6 to 17"", ""feelings"": ""Men and women are basically similar"", ""financial_decision_style"": ""Both adults should decide together"", ""hobbies"": ""Men and women are basically different"", ""household_income"": ""Less than $50,000"", ""housework_division"": ""Both adults should divide it about equally"", ""marriage_importance"": ""Not at all important"", ""paid_work_priority"": ""Very important"", ""parenthood_importance"": ""Not too important"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""relationship_status"": ""Married"", ""workplace"": ""Men and women are basically similar""}",
68,pew_work_family_repair1_068,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""The lower earner should reduce work"", ""childcare_division"": ""It depends entirely on the family"", ""children_at_home"": ""No children under 18"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""It depends on the decision"", ""hobbies"": ""Men and women are basically different"", ""household_income"": ""Less than $50,000"", ""housework_division"": ""It depends entirely on the household"", ""marriage_importance"": ""Not at all important"", ""paid_work_priority"": ""Very important"", ""parenthood_importance"": ""Not at all important"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically similar"", ""relationship_status"": ""In a relationship but not living together"", ""workplace"": ""Men and women are basically similar""}",
69,pew_work_family_repair1_069,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""Both adults should reduce work as equally as possible"", ""childcare_division"": ""One parent should do most of it"", ""children_at_home"": ""No children under 18"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""Both adults should decide together"", ""hobbies"": ""Men and women are basically different"", ""household_income"": ""Less than $50,000"", ""housework_division"": ""One person should do most of it"", ""marriage_importance"": ""Very important"", ""paid_work_priority"": ""Very important"", ""parenthood_importance"": ""Very important"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""relationship_status"": ""Not currently in a relationship"", ""workplace"": ""Men and women are basically similar""}",
70,pew_work_family_repair1_070,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""It depends entirely on the family"", ""childcare_division"": ""It depends entirely on the family"", ""children_at_home"": ""No children under 18"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""The person who manages the money should usually decide"", ""hobbies"": ""Men and women are basically different"", ""household_income"": ""$100,000 to $149,999"", ""housework_division"": ""Both adults should divide it about equally"", ""marriage_importance"": ""Somewhat important"", ""paid_work_priority"": ""Somewhat important"", ""parenthood_importance"": ""Not at all important"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""relationship_status"": ""Married"", ""workplace"": ""Men and women are basically different""}",
71,pew_work_family_repair1_071,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""The adult with the more flexible job should reduce work"", ""childcare_division"": ""The parent with more available time should do more"", ""children_at_home"": ""Only children ages 6 to 17"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""It depends on the decision"", ""hobbies"": ""Men and women are basically different"", ""household_income"": ""$50,000 to $99,999"", ""housework_division"": ""Both adults should divide it about equally"", ""marriage_importance"": ""Very important"", ""paid_work_priority"": ""Not too important"", ""parenthood_importance"": ""Somewhat important"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""relationship_status"": ""Married"", ""workplace"": ""Men and women are basically similar""}",
72,pew_work_family_repair1_072,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""It depends entirely on the family"", ""childcare_division"": ""One parent should do most of it"", ""children_at_home"": ""No children under 18"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""It depends on the decision"", ""hobbies"": ""Men and women are basically different"", ""household_income"": ""Less than $50,000"", ""housework_division"": ""It depends entirely on the household"", ""marriage_importance"": ""Not at all important"", ""paid_work_priority"": ""Somewhat important"", ""parenthood_importance"": ""Not at all important"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""relationship_status"": ""Living with a partner"", ""workplace"": ""Men and women are basically different""}",
73,pew_work_family_repair1_073,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""The adult with the more flexible job should reduce work"", ""childcare_division"": ""Both parents should divide it about equally"", ""children_at_home"": ""No children under 18"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""The person who manages the money should usually decide"", ""hobbies"": ""Men and women are basically different"", ""household_income"": ""Less than $50,000"", ""housework_division"": ""The person with more available time should do more"", ""marriage_importance"": ""Not at all important"", ""paid_work_priority"": ""Very important"", ""parenthood_importance"": ""Very important"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""relationship_status"": ""Not currently in a relationship"", ""workplace"": ""Men and women are basically different""}",
74,pew_work_family_repair1_074,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""It depends entirely on the family"", ""childcare_division"": ""The parent with more available time should do more"", ""children_at_home"": ""At least one child under 6"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""It depends on the decision"", ""hobbies"": ""Men and women are basically different"", ""household_income"": ""$50,000 to $99,999"", ""housework_division"": ""Both adults should divide it about equally"", ""marriage_importance"": ""Somewhat important"", ""paid_work_priority"": ""Somewhat important"", ""parenthood_importance"": ""Very important"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""relationship_status"": ""Not currently in a relationship"", ""workplace"": ""Men and women are basically similar""}",
75,pew_work_family_repair1_075,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""Both adults should reduce work as equally as possible"", ""childcare_division"": ""One parent should do most of it"", ""children_at_home"": ""No children under 18"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""Both adults should decide together"", ""hobbies"": ""Men and women are basically different"", ""household_income"": ""$100,000 to $149,999"", ""housework_division"": ""The person with more available time should do more"", ""marriage_importance"": ""Very important"", ""paid_work_priority"": ""Very important"", ""parenthood_importance"": ""Not too important"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""relationship_status"": ""Married"", ""workplace"": ""Men and women are basically similar""}",
76,pew_work_family_repair1_076,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""The lower earner should reduce work"", ""childcare_division"": ""One parent should do most of it"", ""children_at_home"": ""No children under 18"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""The person who manages the money should usually decide"", ""hobbies"": ""Men and women are basically different"", ""household_income"": ""$50,000 to $99,999"", ""housework_division"": ""Both adults should divide it about equally"", ""marriage_importance"": ""Somewhat important"", ""paid_work_priority"": ""Very important"", ""parenthood_importance"": ""Very important"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""relationship_status"": ""Not currently in a relationship"", ""workplace"": ""Men and women are basically different""}",
77,pew_work_family_repair1_077,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""The adult with the more flexible job should reduce work"", ""childcare_division"": ""One parent should do most of it"", ""children_at_home"": ""No children under 18"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""It depends on the decision"", ""hobbies"": ""Men and women are basically similar"", ""household_income"": ""$150,000 or more"", ""housework_division"": ""Both adults should divide it about equally"", ""marriage_importance"": ""Not at all important"", ""paid_work_priority"": ""Somewhat important"", ""parenthood_importance"": ""Not too important"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""relationship_status"": ""Not currently in a relationship"", ""workplace"": ""Men and women are basically different""}",
78,pew_work_family_repair1_078,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""The lower earner should reduce work"", ""childcare_division"": ""It depends entirely on the family"", ""children_at_home"": ""At least one child under 6"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""The higher earner should usually decide"", ""hobbies"": ""Men and women are basically different"", ""household_income"": ""$150,000 or more"", ""housework_division"": ""One person should do most of it"", ""marriage_importance"": ""Somewhat important"", ""paid_work_priority"": ""Somewhat important"", ""parenthood_importance"": ""Very important"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""relationship_status"": ""Married"", ""workplace"": ""Men and women are basically similar""}",
79,pew_work_family_repair1_079,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""It depends entirely on the family"", ""childcare_division"": ""The parent with more available time should do more"", ""children_at_home"": ""Children both under 6 and ages 6 to 17"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""The person who manages the money should usually decide"", ""hobbies"": ""Men and women are basically different"", ""household_income"": ""Less than $50,000"", ""housework_division"": ""Both adults should divide it about equally"", ""marriage_importance"": ""Not too important"", ""paid_work_priority"": ""Not too important"", ""parenthood_importance"": ""Somewhat important"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""relationship_status"": ""Married"", ""workplace"": ""Men and women are basically similar""}",
80,pew_work_family_repair1_080,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""The adult with the more flexible job should reduce work"", ""childcare_division"": ""One parent should do most of it"", ""children_at_home"": ""Children both under 6 and ages 6 to 17"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""It depends on the decision"", ""hobbies"": ""Men and women are basically similar"", ""household_income"": ""Less than $50,000"", ""housework_division"": ""It depends entirely on the household"", ""marriage_importance"": ""Very important"", ""paid_work_priority"": ""Somewhat important"", ""parenthood_importance"": ""Not too important"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""relationship_status"": ""Not currently in a relationship"", ""workplace"": ""Men and women are basically similar""}",
81,pew_work_family_repair1_081,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""The lower earner should reduce work"", ""childcare_division"": ""It depends entirely on the family"", ""children_at_home"": ""No children under 18"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""It depends on the decision"", ""hobbies"": ""Men and women are basically different"", ""household_income"": ""$50,000 to $99,999"", ""housework_division"": ""Both adults should divide it about equally"", ""marriage_importance"": ""Not too important"", ""paid_work_priority"": ""Somewhat important"", ""parenthood_importance"": ""Not at all important"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""relationship_status"": ""Married"", ""workplace"": ""Men and women are basically similar""}",
82,pew_work_family_repair1_082,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""It depends entirely on the family"", ""childcare_division"": ""The parent with more available time should do more"", ""children_at_home"": ""No children under 18"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""It depends on the decision"", ""hobbies"": ""Men and women are basically different"", ""household_income"": ""$100,000 to $149,999"", ""housework_division"": ""The person with more available time should do more"", ""marriage_importance"": ""Not too important"", ""paid_work_priority"": ""Very important"", ""parenthood_importance"": ""Very important"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""relationship_status"": ""Married"", ""workplace"": ""Men and women are basically different""}",
83,pew_work_family_repair1_083,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""Both adults should reduce work as equally as possible"", ""childcare_division"": ""One parent should do most of it"", ""children_at_home"": ""No children under 18"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""Both adults should decide together"", ""hobbies"": ""Men and women are basically different"", ""household_income"": ""$50,000 to $99,999"", ""housework_division"": ""The person with more available time should do more"", ""marriage_importance"": ""Very important"", ""paid_work_priority"": ""Very important"", ""parenthood_importance"": ""Very important"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""relationship_status"": ""Married"", ""workplace"": ""Men and women are basically similar""}",
84,pew_work_family_repair1_084,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""It depends entirely on the family"", ""childcare_division"": ""Both parents should divide it about equally"", ""children_at_home"": ""No children under 18"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""The person who manages the money should usually decide"", ""hobbies"": ""Men and women are basically different"", ""household_income"": ""$100,000 to $149,999"", ""housework_division"": ""The person with more available time should do more"", ""marriage_importance"": ""Somewhat important"", ""paid_work_priority"": ""Not at all important"", ""parenthood_importance"": ""Somewhat important"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""relationship_status"": ""Not currently in a relationship"", ""workplace"": ""Men and women are basically different""}",
85,pew_work_family_repair1_085,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""The lower earner should reduce work"", ""childcare_division"": ""Both parents should divide it about equally"", ""children_at_home"": ""No children under 18"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""The person who manages the money should usually decide"", ""hobbies"": ""Men and women are basically similar"", ""household_income"": ""$50,000 to $99,999"", ""housework_division"": ""Both adults should divide it about equally"", ""marriage_importance"": ""Not too important"", ""paid_work_priority"": ""Somewhat important"", ""parenthood_importance"": ""Very important"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""relationship_status"": ""In a relationship but not living together"", ""workplace"": ""Men and women are basically similar""}",
86,pew_work_family_repair1_086,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""The lower earner should reduce work"", ""childcare_division"": ""It depends entirely on the family"", ""children_at_home"": ""No children under 18"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""It depends on the decision"", ""hobbies"": ""Men and women are basically similar"", ""household_income"": ""$150,000 or more"", ""housework_division"": ""The person with more available time should do more"", ""marriage_importance"": ""Somewhat important"", ""paid_work_priority"": ""Very important"", ""parenthood_importance"": ""Very important"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""relationship_status"": ""Married"", ""workplace"": ""Men and women are basically different""}",
87,pew_work_family_repair1_087,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""The lower earner should reduce work"", ""childcare_division"": ""Both parents should divide it about equally"", ""children_at_home"": ""No children under 18"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""The higher earner should usually decide"", ""hobbies"": ""Men and women are basically different"", ""household_income"": ""$50,000 to $99,999"", ""housework_division"": ""Both adults should divide it about equally"", ""marriage_importance"": ""Very important"", ""paid_work_priority"": ""Very important"", ""parenthood_importance"": ""Very important"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""relationship_status"": ""Married"", ""workplace"": ""Men and women are basically different""}",
88,pew_work_family_repair1_088,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""It depends entirely on the family"", ""childcare_division"": ""The parent with more available time should do more"", ""children_at_home"": ""No children under 18"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""It depends on the decision"", ""hobbies"": ""Men and women are basically different"", ""household_income"": ""Less than $50,000"", ""housework_division"": ""Both adults should divide it about equally"", ""marriage_importance"": ""Not too important"", ""paid_work_priority"": ""Somewhat important"", ""parenthood_importance"": ""Not too important"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""relationship_status"": ""Married"", ""workplace"": ""Men and women are basically similar""}",
