support_id,job_id,variant,persona,valid
73,pew_work_family_blueprints_073,,"Your views emphasize broad differences between men and women across interests, abilities, parenting, emotional expression, and workplace strengths. You are married with no children under 18 at home and a high household income, yet you place little personal importance on paid-work success. You see raising children as very important and marriage as somewhat important, while favoring practical household arrangements: whoever has more available time should handle more childcare and housework, the person who manages the money should usually lead financial decisions, and the adult with the more flexible job should reduce work if needed.",True
74,pew_work_family_blueprints_074,,"Your views combine strong respect for marriage and family life with little personal emphasis on career success. You live with a partner, have no children under 18 at home, and see men and women as similar in hobbies and parenting but different in physical abilities, emotional expression, and workplace strengths. You prefer equal childcare in principle, time-based housework, and flexible, situation-specific decisions about money and career sacrifices.",True
75,pew_work_family_blueprints_075,,"Your views emphasize that men and women tend to differ across interests, abilities, parenting, emotional expression, and workplace strengths, but you still favor practical, cooperative household arrangements. You see marriage and raising children as meaningful but not all-defining, put strong importance on paid work, and prefer decisions about childcare, housework, finances, and career tradeoffs to be handled jointly or according to who has the most flexibility and available time.",True
76,pew_work_family_blueprints_076,,"Your views combine a pragmatic, role-differentiated outlook with selective flexibility. You tend to see men and women as basically different in interests, physical abilities, parenting approaches, and workplace strengths, while seeing emotional expression as more similar. You are married, have no children under 18 at home, and report a high household income, yet you do not see marriage itself as personally important; raising children matters much more to you. You value paid work somewhat, prefer childcare to be handled mostly by one parent, housework to follow available time, money decisions to vary by issue, and career cutbacks to fall first to the lower earner.",True
77,pew_work_family_blueprints_077,,"Your views combine traditional priorities about marriage and parenthood with a pragmatic, role-based approach to household decisions. You see men and women as similar in hobbies and workplace abilities, but different in physical abilities, parenting, and emotional expression. You are in a relationship while living separately, have no children under 18 at home, and place family commitments above career ambition. You prefer flexible childcare arrangements, a clear lead person for housework, money decisions led by whoever manages the finances, and work reductions based on who earns less.",True
78,pew_work_family_blueprints_078,,"Your views combine a strong belief that men and women are often different in interests, abilities, parenting, emotions, and workplace strengths with a practical preference for shared family labor. You are not currently in a relationship and have no children under 18 at home, with paid work or career success standing out as very important. You see marriage and parenthood as somewhat important, favor equal sharing of childcare, housework, and career sacrifices, but think the higher earner should usually have the lead on major financial decisions.",True
79,pew_work_family_blueprints_079,,"Your views on gender lean strongly toward seeing men and women as basically different across interests, abilities, parenting, emotions, and workplace strengths. You are not currently in a relationship, have only school-age children at home, and place much more importance on paid-work success than on marriage or parenthood as personal ideals. In family tradeoffs, you prefer practical arrangements: childcare should follow available time, housework should depend on the household, major financial decisions should be made jointly, and if someone must cut back at work, the lower earner should do it.",True
80,pew_work_family_blueprints_080,,"Your views combine selective gender traditionalism with practical egalitarianism: you see men and women as differing in interests, physical abilities, and emotional expression, but broadly similar as parents and workers. You are married, have no children under 18 at home, and place more emphasis on paid-work success than on marriage or parenthood as personal milestones. In household life, you favor equal sharing of childcare and housework, joint financial decisions, and flexible career-sacrifice choices based on the family’s situation.",True
81,pew_work_family_blueprints_081,,"Your views on gender and family life combine practical egalitarianism with some perceived gender differences. You see men and women as broadly similar in interests, physical abilities, and workplace strengths, while thinking they often differ in parenting styles and emotional expression. You are not currently in a relationship and have no children at home; paid-work success matters a great deal to you, marriage matters somewhat, and parenthood is not a central personal priority. In households, you favor joint financial decisions, equal housework, childcare based on who has more available time, and career sacrifices decided case by case.",True
82,pew_work_family_blueprints_082,,"Your views on family and gender combine traditional perceptions of difference with pragmatic household rules. You see men and women as sharing similar interests, but as often differing in physical abilities, parenting style, emotional expression, and workplace strengths. Although you are married, marriage itself is not central to your sense of a good life; raising children matters much more, while career success is a lower priority. You favor practical arrangements: equal housework, childcare based on available time, financial choices led by the person managing the money, and career sacrifices decided case by case for the family.",True
83,pew_work_family_blueprints_083,,"Your views on gender emphasize real differences between men and women across interests, abilities, emotions, parenting, and work strengths, but you do not see those differences as a reason for unequal family roles. In your married household with a young child and limited income, raising children matters most, marriage and paid work matter too, and you prefer an equal, joint approach to childcare, housework, financial decisions, and any career sacrifices.",True
84,pew_work_family_blueprints_084,,"Your views combine traditional expectations about gendered interests, parenting styles, emotional expression, and workplace strengths with a belief that men and women are physically similar. You are in a relationship without living together, have a young child at home, and place very high importance on parenthood while seeing marriage as unimportant. You prefer one parent to take the lead on day-to-day childcare, but you still value equal sharing in housework, joint financial decisions, and shared career sacrifices when family needs require them.",True
85,pew_work_family_blueprints_085,,"Your views combine fairly strong beliefs that men and women differ in many everyday domains, including interests, physical abilities, parenting styles, and workplace strengths, while you see emotional expression as more similar across gender. You are not currently in a relationship, have no children under 18 at home, and place little personal importance on marriage or parenthood, though paid work still matters somewhat. In family arrangements, you prefer practical rules based on available time and job flexibility, but you think the higher earner should usually have the main say in major financial decisions.",True
86,pew_work_family_blueprints_086,,"Your views on gender and family life combine practical flexibility with selective beliefs in difference: you see men and women as different in interests, physical abilities, and parenting styles, but broadly similar in emotional expression and workplace competence. You are not currently partnered, have school-age children at home, and place little personal importance on marriage or parenthood as ideals while treating paid work and financial success as very important. You prefer family arrangements tailored to circumstances, time availability for housework, higher-earner authority on major finances, and equal work reductions when careers must be scaled back.",True
87,pew_work_family_blueprints_087,,"Your views combine selective gender traditionalism with practical household egalitarianism: you see men and women as different in interests, parenting styles, and emotional expression, but broadly similar in physical abilities and workplace talents. You live with a partner without children under 18 at home, see marriage as not especially important while placing very high importance on parenthood, and treat paid work as meaningful but not all-defining. You prefer equal sharing of childcare, time-based sharing of housework, case-by-case financial decisions, and a pragmatic rule that the lower earner should be the one to cut back on paid work if needed.",True
88,pew_work_family_blueprints_088,,"Your views on family and gender combine strong commitment to marriage with little personal emphasis on raising children or career success. You tend to see men and women as similar in interests, parenting, and workplace ability, while seeing clearer differences in physical ability and emotional expression. In household life, you favor equal sharing of routine housework and equal career sacrifice when work must be reduced, but you think day-to-day childcare can reasonably fall mostly to one parent and that major financial decisions should depend on the specific issue.",True
89,pew_work_family_blueprints_089,,"Your views on family and work are pragmatic and role-conscious: you see men and women as similar in interests and workplace capabilities, but different in physical abilities, parenting styles, and emotional expression. You are not focused on marriage or career status, yet you place high value on raising children. You favor equal housework, flexible family-specific childcare arrangements, and income-based rules for financial authority and work reductions.",True
90,pew_work_family_blueprints_090,,"Your views combine a belief that men and women often differ in interests, parenting style, emotional expression, and workplace strengths with the view that their physical abilities are basically similar. You are not currently in a relationship, have no children under 18 at home, and place moderate personal importance on marriage and parenthood while treating paid-work success as very important. You favor equal sharing of childcare and housework in principle, but you prefer practical financial roles: the person who manages the money should usually decide, and if someone must cut back on paid work, the lower earner should do so.",True
91,pew_work_family_blueprints_091,,"Your views combine strong beliefs that men and women often differ in personal interests, physical abilities, parenting styles, and emotional expression with a belief that they are basically similar in workplace competence. You place very high value on marriage, see parenthood as meaningful but not central above everything else, and put little personal importance on paid-work success. In family life, you prefer practical arrangements based on available time and job flexibility, while giving the higher earner more authority over major financial decisions.",True
92,pew_work_family_blueprints_092,,"Your views combine a strong belief that men and women often differ in interests, physical abilities, parenting styles, and emotional expression with a belief that they are basically similar in workplace abilities. You are married with only school-age children at home and a household income under $50,000, yet you do not see marriage itself as personally important; raising children matters a great deal, while paid work is a moderate priority. You favor one parent taking the lead on day-to-day childcare, equal sharing of housework, joint financial decisions, and family-by-family judgment about who should scale back work.",True
93,pew_work_family_blueprints_093,,"Your views combine traditional beliefs that men and women often differ in physical abilities, parenting styles, emotional expression, and workplace strengths with a practical egalitarian approach at home. You see hobbies as mostly shared across gender, value parenthood more than marriage or career ambition, prefer equal sharing of childcare, housework, and career sacrifices, but think major money calls should usually be led by whoever actually manages the household finances.",True
94,pew_work_family_blueprints_094,,"Your views combine broad gender egalitarianism with a few perceived differences: you see men and women as basically similar in interests, parenting, and workplace abilities, while more different in physical abilities and emotional expression. You are not currently in a relationship, have no children under 18 at home, and treat marriage as somewhat important but parenthood and career success as low personal priorities. You prefer flexible, family-specific arrangements for childcare and work sacrifices, equal sharing of routine housework, and financial decisions led by the person who actually manages the money.",True
95,pew_work_family_blueprints_095,,"Your views combine a belief that men and women often differ in interests, physical abilities, parenting styles, and emotional expression with confidence that they are basically similar in workplace ability. Living with a partner, with no children under 18 at home and a household income under $50,000, you place very high importance on marriage and paid-work success, see parenthood as somewhat important, and prefer decisions about childcare, housework, finances, and career sacrifices to be handled case by case rather than by fixed rules.",True
96,pew_work_family_blueprints_096,,"Your views combine traditional observations about gender differences in personal life with a more egalitarian view of work and household roles. You see men and women as basically different in hobbies, physical abilities, parenting, and emotional expression, but basically similar in workplace strengths. You are married and have no children under 18 at home, with household income under $50,000. Marriage is not too important to your identity, while parenthood and paid-work success matter somewhat. You prefer childcare and housework to be shared about equally, but you think the higher earner should usually lead major financial decisions and the adult with the more flexible job should reduce work if someone needs to.",True
